id,bio,latest_tweet_text
268672435,"Phunambulist, kleptomane de mots, words, words and more (or less) words literally","What! The earth isn't flat? Yuh kidding me, right? RT @Bergg69 #CPC war on knowledge continues""  http://t.co/UkLWi0fLii  @webwildink"
919226346,"Yo Steve, 2004 Stephen Harper called he wants his positions on accountability & transparency in government back #cdnpoli #canpoli #ottawapiskat #idlenomore #cpc",RT @MatthewLou: @PnP_CBC @PierrePoilievre @CharlieAngusMP @ScottAndrewsMP  Penashue  the standard 4 ethics in the #cpc  we r doomed #ott ...
379511927,"Staunch Liberal supporter; ADDICTED to: politics, philosophy (nihilism, Nietzsche) , music (Metal, Punk Rock, Pop & Indie), good food & my S3 ♥",RT @stephenlautens: @PopeShakey @laurenonizzle What a coincidence - the last #CPC Omnibus Bill was all about urinating on the public...  ...
15156469,I will write me down. You will tear me apart.,"@randykent3 @mmflint Canada moving towards this model w/ #CPC. Tough on crime, middle class, medicare. Poor get poorer, rich get richer."
493439413,I will  help All No matter what politic's are played in Certain Group's! Time to get to WORK!!!! Once Anonymous now INDEPENDANT!,"RT @YoSammiSam: #Canada Protests @pmharper and the #CPC April 6, 2013 http://t.co/gsxalO0zFm #CdnPoli #OccupyCanada #OpFuckHarper #A6 ST ..."
391553226,"self-styled Revolutionary, CarletonU/UofT student, philosophical activist, those that are trying to make the world a worst place don't rest so how can we? ","RT @MichelleSimson: @HedyFry @PMHarper #EAP13 We still have 225,000 fewer Canadians employed than when #CPC took power in 2006. 2 full y ..."
169657063,Executive Director of National Campus Life Network - @NCLN.  Stands for human rights for ALL human beings.,"RT @MrDanielGilman: Jobs, growth, &amp; long-term prosperity don't makeup 4 undermining democracy. I'm #CPC &amp; I'm upset that #M408 w ..."
49140248,Purveyors of funky-socio-politico-folk-dance-party music.,It always seems shorter going to the party than going home from it. #OWS #tarsands #CPC #epicfailofepicfails
85094715,"Wonder-junkie, Techno-hippie. The more you absorb the more dangerous you will become. Take the mundane and blow it away with awe. #indigochild","RT @YoSammiSam: #Canada Protests @pmharper and the #CPC April 6, 2013 http://t.co/gsxalO0zFm #CdnPoli #OccupyCanada #OpFuckHarper #A6 ST ..."
466540679,,@Ken_Henshaw. Please is it possible to get the break down of debt in #Nasarawa during #PDP era and the present government? #CPC
758299892,A avant-garde visionaire interested in his own quest for truth. Follow-me as the world crumble uppon human stupidity.#Idlenomore#Opsafekid#Stopindect,"RT @justice499: #Canada Protests @pmharper and the #CPC April 6, 2013 http://t.co/beeUg6WbON  #CdnPoli #OccupyCanada #OpFuckHarper #A6 S ..."
133425731,"I believe peace is a universal right. I'm passionate about being a voice of change, even if I'm the only one listening! ","RT @YoSammiSam: #Canada Protests @pmharper and the #CPC April 6, 2013 http://t.co/gsxalO0zFm #CdnPoli #OccupyCanada #OpFuckHarper #A6 ST ..."
951406202,UCLA,RT @jinnysims: Shame. #CPC has turned its back on the real challenges facing First Nations in #bdg13: http://t.co/l3SC8bZNS5 #ndp #cdnpo ...
196819240,,#coop4ca is happening - #GPC won't run in Labrador so #LPC can defeat #CPC http://t.co/HSPSL0sNcv #lpcldr #lpcdb8 #cdnpoli via @leadnowca
272583709,"UX, Interaction/Service Design, Arts + Culture Advocate, Social Justice champion. Principal of Jump Strategy Group and also an EMT. Hungry 4 experiences.",RT @leadnowca: #coop4ca is happening - #GPC won't run in Labrador so #LPC can defeat #CPC http://t.co/tg2w8k1RtS #lpcldr #lpcdb8 #cdnpoli
524792313,#LifeIsGood #Basketball #SeaSun&Sex #Love #Yolo #YoungWildAndFree #TeamSamsung #Me #TeamDreadLocks #BOB,Mon voisin est avec sa copine #CPC
844180087,"President, Teachers' Bargaining Unit,
OSSTF District 20 - Halton.
Opinions I express are my own. ",RT @BrockCLS: Mulcair reminds delegates that Libs are just as bad as #cpc when it comes to workers rights #trudeauscab #clcctc13
271762869," former liberal, happy to vote Conservative","RT @MrDanielGilman: Jobs, growth, &amp; long-term prosperity don't makeup 4 undermining democracy. I'm #CPC &amp; I'm upset that #M408 w ..."
272290840,"34y.o. single father, Capricorn, Enforcer of Law, Liberal Politician,& an ordained priest in a 12,000+y.o. anti-theistic religion...Comments obviously my own!","RT @justice499: #Canada Protests @pmharper and the #CPC April 6, 2013 http://t.co/beeUg6WbON  #CdnPoli #OccupyCanada #OpFuckHarper #A6 S ..."
22574670,A Toronto based DJ who loves electronic music. Though I tend to tweet about political issues more and more... ,@JohnBCarmichael A sad day for DonValleyWest. All #cpc MPs vote down a motion affirming pro-science policy  #cdnpoli http://t.co/tKmNlveckw
421482494,"A Consolidated News Source 
See if you can find the Money In The Blog
http://www.thetorontopost.net/2012/09/whos-going-to-win-money-in-blog.html","RT @justice499: #Canada Protests @pmharper and the #CPC April 6, 2013 http://t.co/beeUg6WbON  #CdnPoli #OccupyCanada #OpFuckHarper #A6 S ..."
186907090,Ready for him to change my story.~ #ChangingPointe #SEAHAWKS fan #12thman,I look forward to church and life group every week. #CPC is great!
1009127808,,"RT @Bergg69: "" Marc Garneau: Federal Scientists Must Be 'Ungagged'"" http://t.co/fi9vjo1vkp #cdnpoli #cpc #climate #HarperHates Science"
945068773,Lover of all things magical. ,#coop4ca is happening - #GPC won't run in Labrador so #LPC can defeat #CPC http://t.co/dYX7T7EJjq #lpcldr #lpcdb8 #cdnpoli via @leadnowca
775030206,Junior at CFHS ✨,#CPC
708214501,,RT @cassidyaugust96: #CPC
376996977,"Canadian, conservationist, bird enthusiast - working with communities to conserve all things #mangrove @BlueVentures!",#coop4ca is happening - #GPC won't run in Labrador so #LPC can defeat #CPC http://t.co/kgPGvf4qUY #lpcldr #lpcdb8 #cdnpoli via @leadnowca
354963231,"I'm easy going person, I like my enemy they may hate me but to me is different bcos seeing them everyday make me stronger.","By 2015 BUARI is going to be 75 yrs of age, 1st n 2nd term=8. 75+8=??? #CPC #OccupyNigeria let be wise"
442249363,Born again Atheist. De-evangelist. Former church teacher.Return the same attitude I receive. Catholic Church supporters support pedophiles. #LGBT ally,RT @Donness: You know the corrupt #cpc government of @pmharper would cut funding for crime squads. The squads are getting close to home. ...
358506497, I yam what I yam that I yam .. what am I? / I yam what I yam...... ,RT @Donness: You know the corrupt #cpc government of @pmharper would cut funding for crime squads. The squads are getting close to home. ...
363637819,Cover me in tattoos,@MyTruelad approx 50/60 elves and a Santa on our annual Christmas pub crawl #CPC #FanyDressLADs http://t.co/MspkXx87WI
32855469,"... connecting, commenting, sharing & caring #love #art #light",#coop4ca is happening - #GPC won't run in Labrador so #LPC can defeat #CPC http://t.co/2FLUbeM1WF #lpcldr #lpcdb8 #cdnpoli via @leadnowca
322058839,"Student, athlete, dead poet, and follower of Christ!",Disappointed that #M408 was deemed non-votable by #CPC. Protect the rights of unborn girls @pmharper .
249181686,,Que verguenza!!!! Robo en albacete!!! Como se puede pitar ese fuera de juego!! @TribunaCaceres aun asi ay que segir adelante se puede!! #CPC
381058048,"Francophonie, cultures, égalité et justice sociale sont mes passions. I tweet about my own personal opinions in both official languages.",RT @PitchforkTorchz: New #CPC Harper Action plan. Build new private prisons to fill with potheads and pipeline protestors  #EAP13 #cdnpoli
226512656,"Just one of the 99%, mad as hell, and not going to take it any more.
Defend your NHS, Defend no fees for students, Defend yourself.",RT @PitchforkTorchz: New #CPC Harper Action plan. Build new private prisons to fill with potheads and pipeline protestors  #EAP13 #cdnpoli
156447298,failed drummer and aspiring fishing ninja,#cpc to unfund Astronomy?: “@Beari8it: Even ‘primitive’ cultures didn’t believe Jesus was born on the scientifically wrong date. #cdnpoli”
1181695452,"Hey, Euuukniel is here :))",Bisita ko dnai sa pinalangga ko nga school. :))) #CPC
473116327,"Male, usually Cons., retired. Big time fan of: Leafs, Dodgers and Patriots.. Happy husband for 48+ years and proud grandfather to five.",RT @PitchforkTorchz: New #CPC Harper Action plan. Build new private prisons to fill with potheads and pipeline protestors  #EAP13 #cdnpoli
109749152,,I just love that new gear smell. #thehill #cpc @scotts_hill http://t.co/lSWsKOzefy
64846289,,#coop4ca is happening - #GPC won't run in Labrador so #LPC can defeat #CPC http://t.co/b7E1coaFoM #lpcldr #lpcdb8 #cdnpoli via @leadnowca
23014499,Self-employed programmer & project manager via http://credil.org #opensource.  President of the NCR chapter of Fair Vote Canada. #fairvote #cdnpoli,#cpc votes against... science http://t.co/Jv84VwwbhH #cdnpoli
286014324,"Publisher of 25 online daily newspapers in Western Canada and 1 in Texas.  And dad to my dogger, Zoe.",Transgender bill a betrayal by Tories - Concerned Christians of Canada - Beacon News http://t.co/d7seCqGNsQ  #abpoli #cpc #cdnpoli
94669804,"19-year-old Political Studies major @QueensU. I love food and I obsessively read the news. #cdnpoli 
",RT @ptboscienceguy: #coop4ca is happening - #GPC won't run in Labrador so #LPC can defeat #CPC http://t.co/b7E1coaFoM #lpcldr #lpcdb8 #c ...
389001407,view your profile,"steinbach continues to hate.
religious folk, #cpc swallowers...
the good righteous people.
#boycott #steinbach #bully http://t.co/RISpsbeCcf"
287866585,"Father of 2 gorgeous girls, husband and business partner to my fantastic wife. ",Busy morning at #cpc this morning. http://t.co/Kga1KAXh4Z
1222486399,,Did you get in on flashers week at loft light studios? What did you shoot? Show us the pics!!! #cpc #photography #photos
24004837,Follower of Christ. Husband of the incredible Rachel. Dad to the awesome Olivia and Ava. Pastor to the world changing group of students at www.OasisYM.com,RT @SignGuyOttawa: Busy morning at #cpc this morning. http://t.co/Kga1KAXh4Z
289720713,"Playing The Game: 
#SocialMedia, #Philadelphia, #Parenting, #Mobile #Technology, #Android, #MLB, and #Online #Marketing. 

@lorelmarketing",Have you noticed higher #CPC's on #Yahoo/#Bing? Here's how to combat rising costs: http://t.co/f4C1BOYuWe
104811358,Full-service marketing agency in its 25th year of accelerating the measurable success of leading lifestyle & healthcare brands. http://www.lorel.com/newsletter,Have you noticed higher #CPC's on #Yahoo/#Bing? Here's how to combat rising costs: http://t.co/gvxuY5DfYy
365798739,Clemson....winners....same thing. #AtlantaBraves #Tigernation #TLHannaGraduate #ClemsonClassOf2016,@MattyG0202 preciate it stunna!! #cpc
373631302,Erskine Baseball!,RT @eroland6: @MattyG0202 preciate it stunna!! #cpc
1019411000,I Beieve Everything In Life Happens For A Reason.I Live Life 100% To Dha Fullest.You Eitha With MeOr Against Me.Follow Me And I Just Might Follow Ya Ass Bak .,"CPC
cdnpoli
Funny how #CPC tells us we need reform in the Senate system: and then shows us exactly why we need it. #cdnpoli"
159255994,The Hill Times is an independently-owned newsweekly. We've been covering the Canadian government and politics since 1989. We're an influential must-read.,RT @davidakin: Directory of #CPC Political Twits updated: http://t.co/ytpo7O1DbB #cdnpoli
137778787,"Voracious reader (thisnerdinglife.com), ace podcaster (@SpoilerShow), citizen of the world. General man about town (#yeg). Views not representative of anything.",RT @SamSolar1: Pentagon: F-35 won't have a chance in real combat — RT USA http://t.co/0wgp1F4ja3 #cdnpoli #LPC #NDP #CPC
397656856,Cape Breton University Student // CPC Cheerleader IOC5 & Coed6 // ΑΦ ΒΗ chapter // Sagittarius ,Cheerleaders are hot right? #funnyfaces #cpc #expo #teal #halifax http://t.co/sQUro8tsDh
336398479,#Security #Reshacker #HackerBlackHat #Anonymous ,"RT @TxAnon: #Anonymous Protests @pmharper and the #CPC April 6, 2013 http://t.co/sDUrvcjEjW   #CdnPoli #OccupyCanada #OpFuckHarper #A6 S ..."
1250141665,"I am a bot and i will retweet everything tagged with #Halifax. NOTE: If you do NOT want me retweet you, tweet a status like @halifaxns_rt #donotrtme.",RT @alexalanegray: Cheerleaders are hot right? #funnyfaces #cpc #expo #teal #halifax http://t.co/sQUro8tsDh
38465211,"Canadian Science Policy Conference. Most comprehensive,multidisciplinary,multi-sector national forum on science,technology and innovation policy.","RT @kennedystewart: .@JLggM @sciencepolicy #CPC needed to prove their concrete commitment to sci capacity, and put trust in sci communit ..."
224934239,"Writer, non-practicing neuroscientist, dabbler in advertising, marketing, communications, PR and business.","RT @kennedystewart: .@JLggM @sciencepolicy #CPC needed to prove their concrete commitment to sci capacity, and put trust in sci communit ..."
455145030,"1 FOR ALL,FOR THE GOOD OF ALL,TO THE END ","RT @justice499: #Canada Protests @pmharper and the #CPC April 6, 2013 http://t.co/beeUg6WbON   #CdnPoli #OccupyCanada #OpFuckHarper #A6  ..."
323676011,#armystrong,4th place? #winning #cpc #webdesign
17869751,"Wanting to Save the Planet, Support Progressive Cooperative Politics, Encourage Empathy & Compassion","Impressed with the great walk from the North to Ottawa. A ""feat with feet"" Gov must hear the message #cdnpoli #cpc http://t.co/4p72CXGnWm"
16861429,The sword of justice has no scabbard,"RT @TxAnon: #Anonymous Protests @pmharper and the #CPC April 6, 2013 http://t.co/sDUrvcjEjW   #CdnPoli #OccupyCanada #OpFuckHarper #A6 S ..."
38186656,"Interested by business, economy, news, hockey, soccer & politic. Love to read about new ideas. I speak both French and English.",Le #CPC hausse les impôts du Mouvement Desjardins http://t.co/RJhGJHcn2Y Sont-ils en guerre contre le Québec? #polcan #assnat #polqc
1084243386,,RT @CpcBallycastle: School will be open on Monday as normal. Remember it is Week A. Please RT #CPC #Makeeverylessoncount #Holyweek
85994989," Busily creating new and unusual textile/fibres works from an island in Northern Ontario. Time is subjective, never short in adjectives! ",@Pple1st  This is a bean counter short term politically motivated idiocy!#cndpoli #CPC #Science #HarperNoMore
1266638515,AMDP Training LTD Delivers Master Driver CPC Periodic Training across the North West UK.,CPC courses starting midweek after Easter.BOOK NOW to avoid missing your space places are going quickly #cpc #periodictraining
472272419,just telling a story about the stories being told,"Girl, 11, repeatedly sexually assaulted by relative, now pregnant http://t.co/8hBVmk9MG9 School should have called #CPC, not mom."
